vnext_rank,key,player,position_forecast,position_utility,pick,tenure,age,five_year_utility_mean,five_year_utility_median,five_year_utility_p10,five_year_utility_p90,expected_games_5y_mc,expected_points_5y_mc,p_zero_meaningful_5y,p_90_any_5y_mc,p_100_any_5y_mc,p_110_any_5y_mc,exp_90_seasons_5y_mc,exp_100_seasons_5y_mc,exp_110_seasons_5y_mc,future_value_y1_mean,future_value_y2_mean,future_value_y1_p10,future_value_y1_p90,future_value_y2_p10,future_value_y2_p90
246,tobie-travaglia,Tobie Travaglia,DEF,DEF,8.0,2,20.0,117.62972746243535,43.31601234910066,0.17304316719082077,356.8065504839282,55.18,3563.3229698761024,0.043333333333333335,0.18833333333333332,0.04833333333333333,0.011666666666666667,0.20666666666666667,0.04833333333333333,0.011666666666666667,5.866156783011886,23.543743766988445,0.0,3.1657140856412176,0.0,79.69280262349874
247,thomas-sims,Thomas Sims,FWD,FWD,28.0,2,20.0,117.61465702482204,49.424871875336095,0.005216764184119577,337.66306009309517,42.64666666666667,2563.68014994318,0.09833333333333333,0.08,0.018333333333333333,0.0016666666666666668,0.085,0.018333333333333333,0.0016666666666666668,5.899356307256647,27.98568213123938,0.0,7.267989905765997,0.0,85.79336827934257
248,logan-mcdonald,Logan McDonald,FWD,FWD,4.0,6,24.0,117.21441268102295,41.575263491539744,0.0,328.2110607865349,34.53333333333333,2141.9585645021534,0.17166666666666666,0.075,0.013333333333333334,0.0016666666666666668,0.08166666666666667,0.013333333333333334,0.0016666666666666668,24.305985079993487,32.66677669384307,0.0,81.38403117555352,0.0,124.41301167349701
249,matthew-kennedy-1,Matthew Kennedy,MID,MID,13.0,11,29.0,117.19524710335963,48.221741878331784,0.001714985312478513,327.1574957857222,36.55833333333333,2500.003043020612,0.09666666666666666,0.165,0.056666666666666664,0.0033333333333333335,0.19333333333333333,0.058333333333333334,0.0033333333333333335,70.98111250927315,31.71418797927296,0.0,242.1474639112807,0.0,111.78644267792166
250,harrison-himmelberg,Harrison Himmelberg,FWD,DEF,16.0,11,30.0,116.11267345097593,29.946378971113234,0.1440361452610716,376.66814616700043,45.81,2907.2542892261695,0.04,0.13666666666666666,0.025,0.005,0.15,0.025,0.005,60.213575754690964,31.618390728630015,0.0,226.86047808773932,0.0,106.12977697892576
251,corey-durdin,Corey Durdin,FWD,FWD,39.0,6,24.0,114.80827341573905,36.93424760522846,0.18270391228336724,345.0715183242892,42.528333333333336,2487.5306214160137,0.043333333333333335,0.06,0.016666666666666666,0.006666666666666667,0.06333333333333334,0.016666666666666666,0.006666666666666667,30.553014634415806,43.941549295473116,0.0,100.41197145266794,0.0,149.3466178460839
252,judd-mcvee,Judd McVee,DEF,DEF,11.0,5,23.0,112.84382659908185,52.07584525466727,0.2662871770762521,299.3255281520934,53.83166666666666,3496.435469740646,0.03,0.12666666666666668,0.028333333333333332,0.005,0.13833333333333334,0.03,0.005,28.46932817216881,24.21250683632902,0.0,95.23721163894113,0.0,88.39902731638614
253,harris-andrews,Harris Andrews,DEF,DEF,60.0,12,30.0,112.21600611437792,33.28798611032823,0.045893088854108394,352.25493799023286,40.43,2575.5341833666293,0.06,0.13666666666666666,0.03666666666666667,0.0033333333333333335,0.14833333333333334,0.03833333333333333,0.0033333333333333335,62.89343700652181,34.673344472790475,0.0,227.21751570970957,0.0,119.79722964744393
254,alex-neal-bullen,Alex Neal-Bullen,FWD,FWD,40.0,12,30.0,111.26608580832458,36.71074610331182,0.014982171169157356,333.54242269780264,33.806666666666665,1973.2581407238076,0.08166666666666667,0.05333333333333334,0.008333333333333333,0.0,0.055,0.008333333333333333,0.0,70.66863023852433,29.656431749572253,0.0,251.7943778506833,0.0,113.02997415390635
255,blake-hardwick,Blake Hardwick,FWD,DEF,44.0,11,29.0,110.7244693870599,34.586146600405826,0.09205316974511216,310.65379122175057,43.35666666666667,2746.0560894538967,0.03666666666666667,0.13166666666666665,0.035,0.006666666666666667,0.145,0.03833333333333333,0.006666666666666667,63.1331668786984,29.23496779806487,0.0,224.72509027680564,0.0,100.35558445986116
256,tanner-bruhn,Tanner Bruhn,MID,MID,12.0,6,24.0,110.35626063588141,38.889295272963665,0.0054571562558409555,306.11154970395364,40.763333333333335,2790.2086094902093,0.09333333333333334,0.17666666666666667,0.04833333333333333,0.005,0.20166666666666666,0.051666666666666666,0.005,26.104410282904986,41.066444947398644,0.0,96.6134165535973,0.0,163.89304484981432
257,sam-marshall,Sam Marshall,MID,MID,25.0,2,20.0,107.53972914779736,35.661848058517904,0.038589726328718287,320.934095356451,49.51833333333333,3291.4653422251085,0.06333333333333334,0.20666666666666667,0.04833333333333333,0.006666666666666667,0.22833333333333333,0.05,0.006666666666666667,8.85608405854778,26.943314731060248,0.0,8.411886199232875,0.0,92.09911261802759
258,patrick-retschko,Patrick Retschko,MID,MID,9.0,2,20.0,105.86917355854983,35.262830344001415,0.1261043805182839,306.5968402821162,49.635,3310.1589509633,0.055,0.17,0.05,0.015,0.19666666666666666,0.05,0.015,14.50612464165324,24.343900637903733,0.0,23.772014130444834,0.0,78.23977309609158
259,blake-howes,Blake Howes,DEF,DEF,39.0,5,23.0,105.18309559589018,36.079316249296845,0.06790028702252729,312.23074292464565,49.055,3185.443680099626,0.056666666666666664,0.12666666666666668,0.02,0.005,0.14,0.023333333333333334,0.005,26.71969772676689,30.38195550704603,0.0,93.1501867879038,0.0,94.41478854284102
260,lachlan-schultz,Lachlan Schultz,FWD,FWD,57.0,8,29.0,104.95717854274571,36.169093271135566,0.002497393129823227,313.09672372697884,32.42,1932.2445184451271,0.1,0.04666666666666667,0.006666666666666667,0.0,0.04833333333333333,0.006666666666666667,0.0,58.05430959125228,31.683670604260968,0.0,205.91852429850496,0.0,122.58883199888022
261,harry-perryman,Harry Perryman,MID,DEF,14.0,10,28.0,103.26205829675986,27.12728079109474,0.0,324.36710823744926,35.40833333333333,2329.774769534961,0.105,0.14833333333333334,0.03,0.0033333333333333335,0.16,0.03,0.0033333333333333335,55.655479297282774,31.719200272706377,0.0,183.7003433500799,0.0,111.33468399810455
262,harry-o-farrell,Harry O'Farrell,DEF,DEF,40.0,2,20.0,103.19055218832693,29.65240854082341,0.013714619458902422,307.7088631410904,47.163333333333334,3063.681037156599,0.07,0.16833333333333333,0.04666666666666667,0.011666666666666667,0.18333333333333332,0.04833333333333333,0.011666666666666667,8.68896171768788,25.950450686437957,0.0,10.637384630946903,0.0,80.89459675819805
263,oliver-wines,Oliver Wines,MID,MID,10.0,14,32.0,101.59848079720767,32.93026814536155,0.002155716667330624,311.8683669807863,32.70666666666666,2177.740537108516,0.09166666666666666,0.18666666666666668,0.041666666666666664,0.008333333333333333,0.20166666666666666,0.041666666666666664,0.008333333333333333,66.56565802167499,24.01517541310602,0.0,249.0663329897602,0.0,83.5251216780144
264,jacob-konstanty,Jacob Konstanty,FWD,FWD,20.0,4,22.0,99.81394971092362,28.935218216385355,0.0017937590731737577,315.25772601329317,43.47666666666667,2524.9142765053907,0.09333333333333334,0.055,0.008333333333333333,0.0033333333333333335,0.055,0.008333333333333333,0.0033333333333333335,13.6441376500092,32.52142135698588,0.0,23.766061542602976,0.0,100.38630844547527
265,josh-dolan,Josh Dolan,FWD,FWD,31.0,2,20.0,99.10851198209687,31.588111228924216,0.050256240934529024,293.53585877827095,46.17,2651.618883506694,0.06333333333333334,0.06333333333333334,0.011666666666666667,0.005,0.06666666666666667,0.011666666666666667,0.005,7.3353928660047645,22.656167815074745,0.0,9.457719388088316,0.0,78.42450813203214
266,cooper-sharman,Cooper Sharman,FWD,FWD,20.0,5,26.0,98.98245857989772,29.888004796519063,0.2018364566701779,269.22889574488227,46.22666666666667,2607.7121052286197,0.02666666666666667,0.056666666666666664,0.011666666666666667,0.0016666666666666668,0.06,0.011666666666666667,0.0016666666666666668,31.47412122429982,31.771553788833614,0.0,100.92657886270187,0.0,100.93681727350746
267,bailey-williams-wc,Bailey J. Williams,RUC,RUC,35.0,8,26.0,98.02058640454392,34.31751331766106,0.05928348932587725,293.7853566724556,38.57333333333333,2485.846803033942,0.051666666666666666,0.135,0.035,0.005,0.15,0.03666666666666667,0.005,51.06575929476673,24.771385694619664,0.0,179.68039628164175,0.0,77.66702037489239
268,ewan-mackinlay,Ewan Mackinlay,FWD,FWD,11.0,1,23.0,97.49508799650437,30.129380185497457,0.12329610794424511,295.29703702965116,45.24,2577.813259948202,0.03666666666666667,0.055,0.013333333333333334,0.0,0.058333333333333334,0.013333333333333334,0.0,20.100684748295613,22.237267568211585,0.0,39.01805012956814,0.0,69.98022229943282
269,dan-houston,Dan Houston,FWD,DEF,32.0,11,29.0,95.73826898906387,25.288449861061842,0.003719983807722905,302.43870177515254,34.071666666666665,2151.4823349114863,0.08666666666666667,0.12333333333333334,0.021666666666666667,0.0016666666666666668,0.12833333333333333,0.023333333333333334,0.0016666666666666668,60.85404047992793,26.609404769913542,0.0,205.89020253676824,0.0,101.30901409861507
270,zach-reid,Zach Reid,DEF,DEF,10.0,6,24.0,94.99330639971517,22.87627085765161,7.759927202473785e-05,306.73641913554286,42.81333333333333,2747.449973305178,0.1,0.115,0.023333333333333334,0.0016666666666666668,0.125,0.02666666666666667,0.0016666666666666668,40.45521782520618,24.905563441664505,0.0,135.67435604992977,0.0,87.73814163243391
271,charlie-curnow,Charlie Curnow,FWD,FWD,12.0,11,29.0,94.28056907001546,29.433030049682028,0.0,269.8579783938842,28.541666666666668,1683.129009950371,0.12166666666666667,0.05,0.005,0.0016666666666666668,0.05,0.005,0.0016666666666666668,67.1371195142144,18.560139004267022,0.0,213.67848369772963,0.0,47.79523539387492
272,toby-greene,Toby Greene,MID,FWD,18.0,15,33.0,92.21198858837201,22.795297722531686,0.0,292.3854073105578,24.361666666666668,1454.2640134969943,0.13333333333333333,0.045,0.01,0.0016666666666666668,0.045,0.01,0.0016666666666666668,67.99233180170702,19.971675523367857,0.0,229.5432222951885,0.0,67.17347146785946
273,jack-lukosius,Jack Lukosius,FWD,FWD,2.0,8,26.0,91.62190535912782,35.700496347166165,0.0,270.3954832503943,31.29,1850.722819288051,0.115,0.051666666666666666,0.008333333333333333,0.0,0.051666666666666666,0.008333333333333333,0.0,44.10003564688121,24.564194188311326,0.0,139.5749420189322,0.0,67.90806046522016
274,archer-reid,Archer Reid,FWD,FWD,30.0,3,21.0,91.11517274863296,23.162304523596585,0.0,288.8720884184336,39.105,2288.3646544554645,0.11833333333333333,0.055,0.01,0.0033333333333333335,0.058333333333333334,0.01,0.0033333333333333335,12.12585953194088,24.823698561556625,0.0,12.503628272550262,0.0,76.67483814960579
275,darcy-parish,Darcy Parish,MID,MID,5.0,11,29.0,88.16057263526335,18.150243967526578,0.0,247.2782326529943,26.638333333333332,1772.022284903047,0.13166666666666665,0.15166666666666667,0.058333333333333334,0.008333333333333333,0.15666666666666668,0.058333333333333334,0.008333333333333333,62.744827332003915,18.27694474490365,0.0,188.44750391623958,0.0,49.53336309381897
276,bradley-hill,Bradley Hill,MID,FWD,45.0,15,33.0,88.15754595946756,27.320322618219237,0.0006634536528808189,278.17061215392533,27.438333333333333,1564.108924416517,0.09333333333333334,0.055,0.0016666666666666668,0.0,0.055,0.0016666666666666668,0.0,57.8071131957541,25.49716304521053,0.0,197.04542516144986,0.0,75.37991410494108
277,michael-frederick,Michael Frederick,FWD,FWD,61.0,7,26.0,88.09879746605637,21.637851376622365,0.0019515319265773737,270.4283194883003,35.108333333333334,2027.822809025367,0.09666666666666666,0.043333333333333335,0.006666666666666667,0.0,0.043333333333333335,0.006666666666666667,0.0,36.985646075457026,28.924251116791602,0.0,135.8555220634513,0.0,107.55462463191141
278,elijah-hollands,Elijah Hollands,MID,FWD,7.0,6,24.0,87.6874016144045,20.32584746185086,0.0,272.80702539450823,28.016666666666666,1689.3321464024548,0.17,0.056666666666666664,0.015,0.0016666666666666668,0.06166666666666667,0.015,0.0016666666666666668,33.48322236580072,26.056509690074595,0.0,117.58887837091999,0.0,78.79831437954269
279,calsher-dear,Calsher Dear,FWD,FWD,56.0,3,21.0,87.43186727632164,22.428498742599096,0.0,272.5804932084176,33.711666666666666,1989.7072421040261,0.15166666666666667,0.07,0.016666666666666666,0.0033333333333333335,0.07,0.016666666666666666,0.0033333333333333335,15.989164261212858,22.492798826874047,0.0,23.57308142575786,0.0,62.37573822858135
280,zak-johnson,Zak Johnson,DEF,DEF,70.0,2,20.0,87.22621659907185,15.880364679627812,0.0338149896403499,269.8336244626346,48.175,3020.7760227428735,0.065,0.13166666666666665,0.051666666666666666,0.013333333333333334,0.145,0.055,0.013333333333333334,9.362509616671147,19.61755612700525,0.0,13.680496033309286,0.0,48.743642318503426
281,liam-baker,Liam Baker,DEF,DEF,16.0,9,28.0,86.15827912991531,19.733355271160253,0.012141202703975375,266.757458801756,43.0,2651.741510833307,0.065,0.105,0.018333333333333333,0.0033333333333333335,0.11,0.018333333333333333,0.0033333333333333335,42.73480559884908,26.817770937576018,0.0,147.0144751069266,0.0,81.27971883333508
282,ed-langdon,Ed Langdon,MID,DEF,54.0,12,30.0,84.82151643635382,16.37312577765183,0.008537272197137865,267.27296812644266,33.46333333333333,2101.862638641293,0.085,0.10166666666666667,0.02666666666666667,0.005,0.10333333333333333,0.02666666666666667,0.005,52.813553046809375,24.81211031784292,0.0,186.1347437700985,0.0,66.40266366196671
283,jordan-croft,Jordan Croft,FWD,FWD,15.0,3,21.0,84.67029586638327,21.74085906973907,0.0,271.6294555024114,35.02166666666667,2062.0362692847384,0.105,0.043333333333333335,0.008333333333333333,0.0033333333333333335,0.04666666666666667,0.008333333333333333,0.0033333333333333335,9.996792481871347,29.68224853204057,0.0,15.87933910960993,0.0,97.95423544535116
284,sam-clohesy,Sam Clohesy,MID,MID,3.0,3,24.0,83.83082966443676,16.06317818431934,0.0185765559398215,279.38165191985524,46.755,3002.852919894132,0.06166666666666667,0.14333333333333334,0.028333333333333332,0.006666666666666667,0.165,0.028333333333333332,0.006666666666666667,16.32345383408637,26.483373358825066,0.0,39.25002276672863,0.0,98.5001038313502
285,brodie-kemp,Brodie Kemp,DEF,FWD,17.0,7,25.0,83.72840328893149,26.07842917474555,0.03126650907012546,247.54738443712088,34.09,1974.1757500076853,0.08333333333333333,0.04,0.008333333333333333,0.0,0.041666666666666664,0.008333333333333333,0.0,35.529419111380946,26.753800371292368,0.0,126.48007671314966,0.0,88.3881708773844
286,peter-wright,Peter Wright,FWD,FWD,10.0,12,30.0,81.67592337002408,13.029760852190226,0.0,252.29090066150235,22.825,1340.0475489317043,0.15833333333333333,0.043333333333333335,0.005,0.0,0.04666666666666667,0.006666666666666667,0.0,61.11926718900191,15.306043298667744,0.0,203.20057821431968,0.0,35.636609973055926
287,jacob-hopper,Jacob Hopper,MID,MID,7.0,11,29.0,81.54264356568885,15.88984320145489,0.0,247.64519880808507,32.835,2159.011374128306,0.15833333333333333,0.11333333333333333,0.025,0.0033333333333333335,0.12666666666666668,0.025,0.0033333333333333335,49.91338358682794,20.304347251934082,0.0,177.4629045546571,0.0,45.42624699318912
288,willem-drew,Willem Drew,MID,MID,33.0,10,28.0,81.5386899031732,21.28515215609443,0.0028716706391932884,257.20787997154605,35.26166666666666,2326.0893169313154,0.09166666666666666,0.12333333333333334,0.028333333333333332,0.0016666666666666668,0.125,0.028333333333333332,0.0016666666666666668,45.478235888563,23.724235434776027,0.0,164.42380507926637,0.0,81.73241231489156
289,darcy-fogarty,Darcy Fogarty,FWD,FWD,12.0,9,27.0,80.32657768414994,15.102050824217702,0.0,252.82590709728788,31.44,1799.0114438287658,0.13833333333333334,0.025,0.005,0.0016666666666666668,0.025,0.005,0.0016666666666666668,36.14362323593119,30.944982954732065,0.0,130.45603738863764,0.0,107.99183165218248
290,dayne-zorko,Dayne Zorko,FWD,DEF,41.0,15,37.0,78.65368169425862,13.660228415922681,0.0,244.18544701858661,25.738333333333333,1570.691377404976,0.11166666666666666,0.11833333333333333,0.018333333333333333,0.0033333333333333335,0.12166666666666667,0.018333333333333333,0.0033333333333333335,64.05872186964201,12.24237991938747,0.0,210.44196642547755,0.0,17.820333614218494
291,nicholas-martin,Nicholas Martin,MID,MID,80.0,5,25.0,78.5027986941959,15.445615095112238,0.00013815616271511627,252.86252120083702,36.123333333333335,2326.1519030023965,0.09833333333333333,0.13666666666666666,0.03333333333333333,0.005,0.14666666666666667,0.03333333333333333,0.005,37.443173228766824,19.163444060097,0.0,131.23449527016263,0.0,51.4089001446626
292,bailey-williams-wb,Bailey Williams,MID,DEF,48.0,11,29.0,78.16659217394268,13.742978339178473,0.0,269.2464752419938,30.326666666666668,1928.4734598848001,0.13,0.09166666666666666,0.021666666666666667,0.0016666666666666668,0.09166666666666666,0.021666666666666667,0.0016666666666666668,42.575220431418046,25.457334002615497,0.0,149.76248153519242,0.0,71.29445866399118
293,jarman-impey,Jarman Impey,FWD,DEF,21.0,13,31.0,76.32483959234742,16.871880988833915,0.012663782578583348,243.6020358915279,34.958333333333336,2141.8307687349375,0.065,0.08333333333333333,0.011666666666666667,0.0016666666666666668,0.08666666666666667,0.011666666666666667,0.0016666666666666668,50.085623378137385,18.993030154124444,0.0,164.12334901616296,0.0,53.650015223004516
294,brent-daniels,Brent Daniels,FWD,FWD,27.0,9,27.0,75.05743625710129,20.461318139158376,0.0,235.94646420907145,26.16,1510.9888961903116,0.14333333333333334,0.03166666666666667,0.006666666666666667,0.0,0.03166666666666667,0.006666666666666667,0.0,48.974926885261496,16.2405092720174,0.0,185.5617553362305,0.0,48.11494994201511
295,riley-hardeman,Riley Hardeman,DEF,DEF,23.0,3,21.0,74.4714971661302,14.334171767191108,0.008019500359513258,238.4635723498107,43.675,2695.9421214991953,0.07833333333333334,0.115,0.03666666666666667,0.006666666666666667,0.12166666666666667,0.03833333333333333,0.006666666666666667,5.476729394666766,19.29185526763864,0.0,2.4002232395759435,0.0,49.46310170228686
296,nathan-o-driscoll,Nathan O'Driscoll,MID,MID,28.0,6,24.0,74.1616931810774,9.51558782820509,0.0,238.67910385779035,33.94166666666667,2204.6710087862207,0.12833333333333333,0.13,0.03166666666666667,0.006666666666666667,0.13666666666666666,0.03166666666666667,0.006666666666666667,27.15598144070643,26.107236437756626,0.0,79.17147190035283,0.0,68.9100188588094
297,nick-vlastuin,Nick Vlastuin,DEF,DEF,12.0,14,32.0,74.05580823222304,12.421091767240434,0.00010988073274183975,237.76719083906292,32.67333333333333,2001.6829541590503,0.095,0.095,0.013333333333333334,0.0016666666666666668,0.09666666666666666,0.013333333333333334,0.0016666666666666668,46.34025516316505,20.291914685143375,0.0,170.8322936843224,0.0,54.00548822850221
